NOMBRE_CIENTIFICO,NOMBRE_COMUN,NOMBRE_CIENTIFICO_RESOLUCION_POA,NOMBRE_COMUN_RESOLUCION_POA,BLOQUE,FAJA,CODIGO_ESPECIE,VOLUMEN_ESPECIE,DAP,AC,DMC,CONDICION,ESTADO,ZONA_UTM,COORDENADA_ESTE,COORDENADA_NORTE,PCA,OBSERVACION
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,50,12723,2.0299,47,18,41,Semillero,En Pie,18S,454166,9159964,PC 09,SEMILLERO
Terminalia oblonga , Yacushapana,Terminalia oblonga , Yacushapana, ,50,12724,2.1697,50,17,41,Semillero,En Pie,18S,454163,9160006,PC 09,SEMILLERO
Hura crepitans , Catahua,Hura crepitans , Catahua, ,50,12725,6.7949,110,11,60,Aprovechable,En Pie,18S,454175,9160070,PC 09,
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,50,12726,3.1398,62,16,41,Semillero,En Pie,18S,454166,9160294,PC 09,SEMILLERO
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,50,12727,3.3081,60,18,41,Semillero,En Pie,18S,454193,9160297,PC 09,SEMILLERO
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,50,12728,3.777,68,16,41,Semillero,En Pie,18S,454148,9160315,PC 09,SEMILLERO
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,50,12729,2.3892,60,13,41,Semillero,En Pie,18S,454149,9160319,PC 09,SEMILLERO
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,50,12730,4.2525,70,17,41,Semillero,En Pie,18S,454176,9160318,PC 09,SEMILLERO
Terminalia oblonga , Yacushapana,Terminalia oblonga , Yacushapana, ,50,12731,4.2525,70,17,41,Semillero,En Pie,18S,454194,9160322,PC 09,SEMILLERO
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,50,12732,4.7528,70,19,41,Semillero,En Pie,18S,454201,9160320,PC 09,SEMILLERO
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,50,12733,4.5027,70,18,41,Aprovechable,En Pie,18S,454180,9160336,PC 09,
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,50,12734,3.6667,65,17,41,Aprovechable,En Pie,18S,454155,9160363,PC 09,
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,50,12735,4.5946,75,16,41,Aprovechable,En Pie,18S,454210,9160410,PC 09,
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,50,12736,4.9009,80,15,41,Aprovechable,En Pie,18S,454177,9160419,PC 09,
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,50,12737,4.5946,75,16,41,Aprovechable,En Pie,18S,454150,9160428,PC 09,
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,50,12738,3.5021,70,14,41,Aprovechable,En Pie,18S,454174,9160429,PC 09,
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,50,12739,4.5946,75,16,41,Aprovechable,En Pie,18S,454172,9160450,PC 09,
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,50,12740,7.1471,100,14,41,Aprovechable,En Pie,18S,454207,9160454,PC 09,
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,50,12741,6.2027,90,15,41,Aprovechable,En Pie,18S,454181,9160458,PC 09,
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,50,12742,4.3074,75,15,41,Aprovechable,En Pie,18S,454163,9160476,PC 09,
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,50,12743,3.0197,65,14,41,Aprovechable,En Pie,18S,454174,9160488,PC 09,
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,50,12744,6.1261,100,12,41,Aprovechable,En Pie,18S,454153,9160487,PC 09,
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,50,12745,3.7331,75,13,41,Aprovechable,En Pie,18S,454187,9160489,PC 09,
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,50,12746,5.5543,80,17,41,Aprovechable,En Pie,18S,454176,9160506,PC 09,
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,50,12747,4.0203,75,14,41,Aprovechable,En Pie,18S,454185,9160528,PC 09,
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,50,12748,5.3757,90,13,41,Aprovechable,En Pie,18S,454154,9160547,PC 09,
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,50,12749,4.795,85,13,41,Aprovechable,En Pie,18S,454196,9160562,PC 09,
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,50,12750,4.5742,80,14,41,Aprovechable,En Pie,18S,454196,9160609,PC 09,
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,50,12751,3.7522,70,15,41,Aprovechable,En Pie,18S,454196,9160617,PC 09,
Terminalia oblonga , Yacushapana,Terminalia oblonga , Yacushapana, ,50,12752,2.9342,55,19,41,Aprovechable,En Pie,18S,454175,9160671,PC 09,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,50,12753,5.0655,105,9,60,Semillero,En Pie,18S,454185,9160691,PC 09,SEMILLERO
Hura crepitans , Catahua,Hura crepitans , Catahua, ,50,12754,9.5721,125,12,60,Aprovechable,En Pie,18S,454191,9160718,PC 09,
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,50,12755,3.2519,70,13,41,Aprovechable,En Pie,18S,454177,9160716,PC 09,
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,50,12756,4.0024,70,16,41,Aprovechable,En Pie,18S,454154,9160755,PC 09,
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,50,12757,4.2474,80,13,41,Aprovechable,En Pie,18S,454168,9160784,PC 09,
Terminalia oblonga , Yacushapana,Terminalia oblonga , Yacushapana, ,50,12758,4.2525,70,17,41,Semillero,En Pie,18S,454185,9160914,PC 09,SEMILLERO
Clarisia racemosa , Mashonaste,Clarisia racemosa , Mashonaste, ,47,12759,2.2326,58,13,41,Semillero,En Pie,18S,454413,9158758,PC 09,SEMILLERO
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,47,12760,2.3892,60,13,51,Semillero,En Pie,18S,454400,9158681,PC 09,SEMILLERO
Ceiba pentandra , Lupuna,Ceiba pentandra , Lupuna, ,47,12761,7.8325,95,17,64,Semillero,En Pie,18S,454392,9158665,PC 09,SEMILLERO
Copaifera reticulata , Copaiba,Copaifera paupera , Copaiba, ,47,12762,9.1892,100,18,56,Aprovechable,En Pie,18S,454415,9158665,PC 09,
Ormosia coccinea , Huayruro,Ormosia coccinea , Huayruro, ,47,12763,4.5027,70,18,46,Aprovechable,En Pie,18S,454372,9158643,PC 09,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,47,12764,9.5682,105,17,51,Aprovechable,En Pie,18S,454403,9158628,PC 09,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,47,12765,4.0024,70,16,51,Aprovechable,En Pie,18S,454387,9158602,PC 09,
Schizolobium amazonicum , Pashaco rojo,Schizolobium amazonicum , Pashaco rojo, ,47,12766,3.6667,65,17,51,Semillero,En Pie,18S,454389,9158565,PC 09,SEMILLERO
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,47,12767,2.7516,70,11,51,Aprovechable,En Pie,18S,454398,9158534,PC 09,
Ceiba pentandra , Lupuna,Ceiba pentandra , Lupuna, ,47,12768,7.6577,100,15,64,Aprovechable,En Pie,18S,454367,9158399,PC 09,
Pouteria torta , Quina quina,Pouteria torta , Quina quina, ,47,12769,2.9405,60,16,41,Aprovechable,En Pie,18S,454406,9158290,PC 09,
Terminalia oblonga , Yacushapana,Terminalia oblonga , Yacushapana, ,47,12770,2.7568,60,15,41,Aprovechable,En Pie,18S,454379,9158285,PC 09,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,47,12771,5.1051,100,10,60,Semillero,En Pie,18S,454395,9158291,PC 09,SEMILLERO
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,47,12772,3.7331,75,13,51,Aprovechable,En Pie,18S,454380,9158216,PC 09,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,47,12773,8.0303,110,13,60,Semillero,En Pie,18S,454382,9158022,PC 09,SEMILLERO
Terminalia oblonga , Yacushapana,Terminalia oblonga , Yacushapana, ,47,12774,4.0024,70,16,41,Aprovechable,En Pie,18S,454396,9157970,PC 09,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,47,12775,6.2027,90,15,51,Aprovechable,En Pie,18S,454375,9157836,PC 09,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,47,12776,3.0018,70,12,51,Aprovechable,En Pie,18S,454408,9157795,PC 09,
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,47,12777,4.5946,75,16,41,Aprovechable,En Pie,18S,454381,9157781,PC 09,
Copaifera reticulata , Copaiba,Copaifera paupera , Copaiba, ,47,12778,11.1189,110,18,56,Aprovechable,En Pie,18S,454382,9157759,PC 09,
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,47,12779,2.042,50,16,41,Semillero,En Pie,18S,454380,9157576,PC 09,SEMILLERO
Clarisia racemosa , Mashonaste,Clarisia racemosa , Mashonaste, ,47,12780,2.9792,67,13,41,Aprovechable,En Pie,18S,454398,9157545,PC 09,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,47,12781,5.2276,80,16,51,Aprovechable,En Pie,18S,454383,9157520,PC 09,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,47,12782,8.0303,110,13,60,Aprovechable,En Pie,18S,454380,9157481,PC 09,
Pouteria torta , Quina quina,Pouteria torta , Quina quina, ,47,12783,5.5327,85,15,41,Aprovechable,En Pie,18S,454385,9157434,PC 09,
Pouteria torta , Quina quina,Pouteria torta , Quina quina, ,47,12784,6.2027,90,15,41,Aprovechable,En Pie,18S,454397,9157186,PC 09,
Copaifera reticulata , Copaiba,Copaifera paupera , Copaiba, ,47,12785,11.1189,110,18,56,Aprovechable,En Pie,18S,454396,9157169,PC 09,
Copaifera reticulata , Copaiba,Copaifera paupera , Copaiba, ,47,12786,4.8818,75,17,56,Aprovechable,En Pie,18S,454405,9157138,PC 09,
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,47,12787,7.8567,90,19,41,Aprovechable,En Pie,18S,454392,9157106,PC 09,
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,47,12788,5.4097,87,14,41,Aprovechable,En Pie,18S,454406,9157109,PC 09,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,47,12789,5.7892,90,14,60,Semillero,En Pie,18S,454391,9156996,PC 09,SEMILLERO
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,47,12790,3.4459,75,12,41,Aprovechable,En Pie,18S,454375,9156916,PC 09,
Copaifera reticulata , Copaiba,Copaifera paupera , Copaiba, ,47,12791,6.6162,90,16,56,Aprovechable,En Pie,18S,454387,9156887,PC 09,
Clarisia racemosa , Mashonaste,Clarisia racemosa , Mashonaste, ,47,12792,4.8818,75,17,41,Aprovechable,En Pie,18S,454398,9156882,PC 09,
Brosimum guianense , Manchinga,Brosimum guianense , Manchinga, ,47,12793,4.4231,76,15,41,Aprovechable,En Pie,18S,454405,9156686,PC 09,
Ormosia coccinea , Huayruro,Ormosia coccinea , Huayruro, ,47,12794,3.7522,70,15,46,Semillero,En Pie,18S,454373,9156664,PC 09,SEMILLERO
Ormosia coccinea , Huayruro,Ormosia coccinea , Huayruro, ,47,12795,4.2525,70,17,46,Semillero,En Pie,18S,454387,9156657,PC 09,SEMILLERO
Handroanthus incanus , Tahuari, ,, ,47,12796,3.3081,60,18,46,Semillero,En Pie,18S,454399,9156645,PC 09,SEMILLERO
Copaifera reticulata , Copaiba,Copaifera paupera , Copaiba, ,47,12797,3.5021,70,14,56,Aprovechable,En Pie,18S,454381,9156596,PC 09,
Clarisia racemosa , Mashonaste,Clarisia racemosa , Mashonaste, ,47,12798,2.804,65,13,41,Aprovechable,En Pie,18S,454365,9156571,PC 09,
Copaifera reticulata , Copaiba,Copaifera paupera , Copaiba, ,47,12799,3.6884,85,10,56,Aprovechable,En Pie,18S,454391,9156558,PC 09,
Ceiba pentandra , Lupuna,Ceiba pentandra , Lupuna, ,47,12800,9.1892,100,18,64,Aprovechable,En Pie,18S,454388,9156557,PC 09,
Copaifera reticulata , Copaiba,Copaifera paupera , Copaiba, ,73,12801,8.6656,103,16,56,Aprovechable,En Pie,18S,452562,9157205,PC 09,
Copaifera reticulata , Copaiba,Copaifera paupera , Copaiba, ,73,12802,2.2054,60,12,56,Aprovechable,En Pie,18S,452581,9157295,PC 09,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,73,12803,11.4865,150,10,60,Aprovechable,En Pie,18S,452586,9157279,PC 09,
Pouteria torta , Quina quina,Pouteria torta , Quina quina, ,73,12804,3.2519,70,13,41,Aprovechable,En Pie,18S,452561,9157305,PC 09,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,73,12805,10.3531,130,12,60,Aprovechable,En Pie,18S,452578,9157313,PC 09,
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,73,12806,6.6162,90,16,41,Aprovechable,En Pie,18S,452555,9157417,PC 09,
Handroanthus incanus , Tahuari, ,, ,73,12807,3.8087,73,14,46,Aprovechable,En Pie,18S,452538,9157431,PC 09,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,73,12808,7.4126,110,12,60,Aprovechable,En Pie,18S,452569,9157437,PC 09,
Schizolobium amazonicum , Pashaco rojo,Schizolobium amazonicum , Pashaco rojo, ,73,12809,6.9135,92,16,51,Aprovechable,En Pie,18S,452592,9157530,PC 09,
Manilkara bidentata , Quinilla,Manilkara bidentata , Quinilla, ,73,12810,6.6162,90,16,41,Aprovechable,En Pie,18S,452529,9157630,PC 09,
Terminalia oblonga , Yacushapana,Terminalia oblonga , Yacushapana, ,73,12811,2.1562,57,13,41,Semillero,En Pie,18S,452584,9157795,PC 09,SEMILLERO
Hura crepitans , Catahua,Hura crepitans , Catahua, ,73,12812,9.5567,120,13,60,Aprovechable,En Pie,18S,452592,9157842,PC 09,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,73,12813,15.6829,160,12,60,Aprovechable,En Pie,18S,452579,9157888,PC 09,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,73,12814,11.4865,150,10,60,Aprovechable,En Pie,18S,452578,9157891,PC 09,
Copaifera reticulata , Copaiba,Copaifera paupera , Copaiba, ,73,12815,7.0297,90,17,56,Aprovechable,En Pie,18S,452570,9157981,PC 09,
Clarisia racemosa , Mashonaste,Clarisia racemosa , Mashonaste, ,73,12816,5.5543,80,17,41,Aprovechable,En Pie,18S,452546,9158020,PC 09,
Schizolobium amazonicum , Pashaco rojo,Schizolobium amazonicum , Pashaco rojo, ,73,12817,5.6156,100,11,51,Aprovechable,En Pie,18S,452565,9158147,PC 09,
Terminalia oblonga , Yacushapana,Terminalia oblonga , Yacushapana, ,73,12818,8.6787,100,17,41,Aprovechable,En Pie,18S,452555,9158173,PC 09,
Ormosia coccinea , Huayruro,Ormosia coccinea , Huayruro, ,73,12819,5.5543,80,17,46,Aprovechable,En Pie,18S,452562,9158220,PC 09,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,73,12820,4.7531,92,11,60,Aprovechable,En Pie,18S,452582,9158232,PC 09,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,73,12821,20.6552,170,14,60,Aprovechable,En Pie,18S,452595,9158220,PC 09,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,73,12822,12.6351,150,11,60,Aprovechable,En Pie,18S,452578,9158342,PC 09,
Terminalia oblonga , Yacushapana,Terminalia oblonga , Yacushapana, ,73,12823,4.4729,74,16,41,Aprovechable,En Pie,18S,452576,9158420,PC 09,
Clarisia racemosa , Mashonaste,Clarisia racemosa , Mashonaste, ,73,12824,4.6589,78,15,41,Aprovechable,En Pie,18S,452572,9158615,PC 09,
Terminalia oblonga , Yacushapana,Terminalia oblonga , Yacushapana, ,73,12825,5.6636,86,15,41,Aprovechable,En Pie,18S,452556,9158615,PC 09,
Sloanea guianensis , Huangana casho,Sloanea guianensis , Huangana casho, ,73,12826,5.6156,100,11,41,Aprovechable,En Pie,18S,452581,9158714,PC 09,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,73,12827,8.8216,120,12,60,Aprovechable,En Pie,18S,452566,9158823,PC 09,
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,73,12828,3.5409,68,15,41,Semillero,En Pie,18S,452552,9157964,PC 09,SEMILLERO
Hura crepitans , Catahua,Hura crepitans , Catahua, ,58,12829,8.8216,120,12,60,Semillero,En Pie,18S,453628,9158811,PC 09,SEMILLERO
Sloanea guianensis , Huangana casho,Sloanea guianensis , Huangana casho, ,58,12830,8.8216,120,12,41,Aprovechable,En Pie,18S,453610,9158760,PC 09,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,58,12831,8.6752,119,12,60,Aprovechable,En Pie,18S,453614,9158705,PC 09,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,58,12832,3.2084,67,14,51,Semillero,En Pie,18S,453633,9158654,PC 09,SEMILLERO
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,58,12833,9.2658,110,15,51,Aprovechable,En Pie,18S,453596,9158562,PC 09,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,58,12834,8.1828,107,14,51,Aprovechable,En Pie,18S,453589,9158585,PC 09,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,58,12835,9.4904,130,11,60,Aprovechable,En Pie,18S,453613,9158372,PC 09,
Clarisia racemosa , Mashonaste,Clarisia racemosa , Mashonaste, ,58,12836,2.5015,70,10,41,Aprovechable,En Pie,18S,453610,9158291,PC 09,
Copaifera reticulata , Copaiba,Copaifera paupera , Copaiba, ,58,12837,3.8889,69,16,56,Semillero,En Pie,18S,453640,9158297,PC 09,SEMILLERO
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,58,12838,15.009,140,15,51,Aprovechable,En Pie,18S,453613,9158049,PC 09,
Brosimum guianense , Manchinga,Brosimum guianense , Manchinga, ,58,12839,6.6366,100,13,41,Semillero,En Pie,18S,453603,9158006,PC 09,SEMILLERO
Hura crepitans , Catahua,Hura crepitans , Catahua, ,58,12840,8.234,127,10,60,Aprovechable,En Pie,18S,453616,9157982,PC 09,
Copaifera reticulata , Copaiba,Copaifera paupera , Copaiba, ,58,12841,13.1744,127,16,56,Aprovechable,En Pie,18S,453638,9157979,PC 09,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,58,12842,2.1245,51,16,51,Semillero,En Pie,18S,453622,9157787,PC 09,SEMILLERO
Copaifera reticulata , Copaiba,Copaifera paupera , Copaiba, ,58,12843,4.013,68,17,56,Semillero,En Pie,18S,453599,9157779,PC 09,SEMILLERO
Brosimum guianense , Manchinga,Brosimum guianense , Manchinga, ,58,12844,7.1471,100,14,41,Semillero,En Pie,18S,453663,9157732,PC 09,SEMILLERO
Copaifera reticulata , Copaiba,Copaifera paupera , Copaiba, ,58,12845,13.9676,120,19,56,Aprovechable,En Pie,18S,453625,9157709,PC 09,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,58,12846,9.5273,108,16,51,Aprovechable,En Pie,18S,453656,9157706,PC 09,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,58,12847,3.4375,67,15,51,Semillero,En Pie,18S,453605,9157620,PC 09,SEMILLERO
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,58,12848,7.5278,96,16,41,Aprovechable,En Pie,18S,453630,9157571,PC 09,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,58,12849,6.1772,110,10,51,Aprovechable,En Pie,18S,453631,9157468,PC 09,
Ceiba pentandra , Lupuna,Ceiba pentandra , Lupuna, ,58,12850,12.1527,115,18,64,Semillero,En Pie,18S,453639,9156844,PC 09,SEMILLERO
Hura crepitans , Catahua,Hura crepitans , Catahua, ,58,12851,10.2919,120,14,60,Semillero,En Pie,18S,453609,9156789,PC 09,SEMILLERO
Hura crepitans , Catahua,Hura crepitans , Catahua, ,58,12852,3.9207,80,12,60,Semillero,En Pie,18S,453645,9156620,PC 09,SEMILLERO
Brosimum guianense , Manchinga,Brosimum guianense , Manchinga, ,58,12853,3.9207,80,12,41,Aprovechable,En Pie,18S,453617,9156434,PC 09,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,58,12854,11.7622,120,16,60,Aprovechable,En Pie,18S,453596,9156427,PC 09,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,58,12855,5.2276,80,16,51,Aprovechable,En Pie,18S,453601,9156393,PC 09,
Ceiba pentandra , Lupuna,Ceiba pentandra , Lupuna, ,58,12856,5.5543,80,17,64,Semillero,En Pie,18S,453646,9156330,PC 09,SEMILLERO
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,57,12857,3.7331,75,13,51,Semillero,En Pie,18S,453691,9156292,PC 09,SEMILLERO
Ceiba pentandra , Lupuna,Ceiba pentandra , Lupuna, ,57,12858,12.0787,130,14,64,Aprovechable,En Pie,18S,453715,9156344,PC 09,
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,57,12859,7.0573,96,15,41,Aprovechable,En Pie,18S,453724,9156355,PC 09,
Myroxylon balsamum , Estoraque,Myroxylon balsamum , Estoraque, ,57,12860,2.3818,54,16,41,Aprovechable,En Pie,18S,453710,9156463,PC 09,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,57,12861,9.8835,110,16,51,Aprovechable,En Pie,18S,453690,9156492,PC 09,
Terminalia oblonga , Yacushapana,Terminalia oblonga , Yacushapana, ,57,12862,5.0242,81,15,41,Aprovechable,En Pie,18S,453683,9156504,PC 09,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,57,12863,9.8835,110,16,51,Semillero,En Pie,18S,453683,9156824,PC 09,SEMILLERO
Sloanea guianensis , Huangana casho,Sloanea guianensis , Huangana casho, ,57,12864,7.4126,110,12,41,Semillero,En Pie,18S,453699,9156843,PC 09,SEMILLERO
Manilkara bidentata , Quinilla,Manilkara bidentata , Quinilla, ,57,12865,6.6231,93,15,41,Aprovechable,En Pie,18S,453694,9157057,PC 09,
Copaifera reticulata , Copaiba,Copaifera paupera , Copaiba, ,57,12866,6.3413,91,15,56,Aprovechable,En Pie,18S,453696,9157142,PC 09,
Sloanea guianensis , Huangana casho,Sloanea guianensis , Huangana casho, ,57,12867,12.0787,130,14,41,Aprovechable,En Pie,18S,453692,9157178,PC 09,
Copaifera reticulata , Copaiba,Copaifera paupera , Copaiba, ,57,12868,7.6577,100,15,56,Aprovechable,En Pie,18S,453680,9157233,PC 09,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,57,12869,7.8447,98,16,51,Aprovechable,En Pie,18S,453654,9157260,PC 09,
Clarisia racemosa , Mashonaste,Clarisia racemosa , Mashonaste, ,57,12870,3.4028,69,14,41,Aprovechable,En Pie,18S,453675,9157287,PC 09,
Terminalia oblonga , Yacushapana,Terminalia oblonga , Yacushapana, ,57,12871,3.9207,80,12,41,Aprovechable,En Pie,18S,453709,9157292,PC 09,
Terminalia oblonga , Yacushapana,Terminalia oblonga , Yacushapana, ,57,12872,3.3455,71,13,41,Semillero,En Pie,18S,453681,9157339,PC 09,SEMILLERO
Schizolobium amazonicum , Pashaco rojo,Schizolobium amazonicum , Pashaco rojo, ,57,12873,4.9622,90,12,51,Aprovechable,En Pie,18S,453688,9157482,PC 09,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,57,12874,1.8642,53,13,51,Semillero,En Pie,18S,453702,9157492,PC 09,SEMILLERO
Hura crepitans , Catahua,Hura crepitans , Catahua, ,57,12875,11.3468,126,14,60,Aprovechable,En Pie,18S,453678,9157499,PC 09,
Ormosia coccinea , Huayruro,Ormosia coccinea , Huayruro, ,57,12876,3.2084,67,14,46,Aprovechable,En Pie,18S,453663,9157621,PC 09,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,57,12877,19.6036,160,15,51,Aprovechable,En Pie,18S,453684,9157697,PC 09,
Copaifera reticulata , Copaiba,Copaifera paupera , Copaiba, ,57,12878,7.8447,98,16,56,Aprovechable,En Pie,18S,453696,9157733,PC 09,
Copaifera reticulata , Copaiba,Copaifera paupera , Copaiba, ,57,12879,6.9135,92,16,56,Aprovechable,En Pie,18S,453692,9157823,PC 09,
